cell_id,sample_id,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
ddjmikgo-1,TMA00317,False,False,False,none
ddjnbcda-1,TMA00317,False,False,False,none
ddkbkjja-1,TMA00317,False,False,False,none
ddkenpbl-1,TMA00317,False,False,False,none
ddkkhpfg-1,TMA00317,False,False,False,none
ddkobipe-1,TMA00317,False,False,False,none
ddlcbhgp-1,TMA00317,False,False,False,none
ddlffbei-1,TMA00317,False,False,False,none
ddlfmijl-1,TMA00317,False,False,False,none
ddlkhdbk-1,TMA00317,False,False,False,none
ddlnodld-1,TMA00317,False,False,False,none
ddlnpmfj-1,TMA00317,False,False,False,none
ddmckkke-1,TMA00317,False,False,False,none
ddmdmpkh-1,TMA00317,False,False,False,none
ddmjbgco-1,TMA00317,False,False,False,none
ddmjdcgo-1,TMA00317,False,False,False,none
ddmkfnoo-1,TMA00317,False,False,False,none
ddmnpgpd-1,TMA00317,False,False,False,none
ddnabjhi-1,TMA00317,False,False,False,none
ddnadama-1,TMA00317,False,False,False,none
ddndcmbd-1,TMA00317,False,False,False,none
ddnfennh-1,TMA00317,False,False,False,none
ddnnpace-1,TMA00317,False,False,False,none
ddnpkkjj-1,TMA00317,False,False,False,none
ddomdmmk-1,TMA00317,False,False,False,none
ddonhdph-1,TMA00317,False,False,False,none
ddonmeko-1,TMA00317,False,False,False,none
ddonppcb-1,TMA00317,False,False,False,none
ddopacgl-1,TMA00317,False,False,False,none
ddopmlgp-1,TMA00317,False,False,False,none
ddpafpin-1,TMA00317,False,False,False,none
ddpbplnd-1,TMA00317,False,False,False,none
ddpleocj-1,TMA00317,False,False,False,none
ddppeoin-1,TMA00317,False,False,False,none
deafamci-1,TMA00317,False,False,False,none
deaheoek-1,TMA00317,False,False,False,none
deakiodc-1,TMA00317,False,False,False,none
debeoohf-1,TMA00317,False,False,False,none
debfhbjp-1,TMA00317,False,False,False,none
debfmgin-1,TMA00317,False,False,False,none
debjanel-1,TMA00317,False,False,False,none
debkohfh-1,TMA00317,False,False,False,none
debmhbpp-1,TMA00317,False,False,False,none
debmjlck-1,TMA00317,False,False,False,none
decahmmd-1,TMA00317,False,False,False,none
decajeca-1,TMA00317,False,False,False,none
deccimgn-1,TMA00317,False,False,False,none
decdcnfh-1,TMA00317,False,False,False,none
decejfjh-1,TMA00317,False,False,False,none
decjgmpp-1,TMA00317,False,False,False,none
deckaagm-1,TMA00317,False,False,False,none
declflef-1,TMA00317,False,False,False,none
decmoicb-1,TMA00317,False,False,False,none
dedcbjmf-1,TMA00317,False,False,False,none
dedcmcog-1,TMA00317,False,False,False,none
dedejebj-1,TMA00317,False,False,False,none
dedoejnc-1,TMA00317,False,False,False,none
deeahonj-1,TMA00317,False,False,False,none
deebnhif-1,TMA00317,False,False,False,none
deefcdal-1,TMA00317,False,False,False,none
defbibef-1,TMA00317,False,False,False,none
defgnaod-1,TMA00317,False,False,False,none
defijdoo-1,TMA00317,False,False,False,none
defkelok-1,TMA00317,False,False,False,none
defojkja-1,TMA00317,False,False,False,none
defpbmmn-1,TMA00317,False,False,False,none
degbidcc-1,TMA00317,False,False,False,none
dejbjfai-1,TMA00317,False,False,False,none
dejcncdg-1,TMA00317,False,False,False,none
dejffpmg-1,TMA00317,False,False,False,none
dejikngh-1,TMA00317,False,False,False,none
dekbncbl-1,TMA00317,False,False,False,none
dekembol-1,TMA00317,False,False,False,none
dekgbbfp-1,TMA00317,False,False,False,none
deklmoec-1,TMA00317,False,False,False,none
dekmpolf-1,TMA00317,False,False,False,none
delfanph-1,TMA00317,False,False,False,none
deljhnkk-1,TMA00317,False,False,False,none
deljmkhk-1,TMA00317,False,False,False,none
delpemla-1,TMA00317,False,False,False,none
demglpmj-1,TMA00317,False,False,False,none
demighfn-1,TMA00317,False,False,False,none
denaenfd-1,TMA00317,False,False,False,none
dencflhf-1,TMA00317,False,False,False,none
dengfeom-1,TMA00317,False,False,False,none
denpflmk-1,TMA00317,False,False,False,none
deogeofn-1,TMA00317,False,False,False,none
deoiioma-1,TMA00317,False,False,False,none
deoikkfg-1,TMA00317,False,False,False,none
deoldjpg-1,TMA00317,False,False,False,none
deomfbae-1,TMA00317,False,False,False,none
deopmbgp-1,TMA00317,False,False,False,none
deoppapk-1,TMA00317,False,False,False,none
depbfefe-1,TMA00317,False,False,False,none
depdcbho-1,TMA00317,False,False,False,none
depgfoon-1,TMA00317,False,False,False,none
depgojon-1,TMA00317,False,False,False,none
dephjcfe-1,TMA00317,False,False,False,none
depkkend-1,TMA00317,False,False,False,none
depmpmee-1,TMA00317,False,False,False,none
dfaaoflm-1,TMA00317,False,False,False,none
dfahckbn-1,TMA00317,False,False,False,none
dfanofhj-1,TMA00317,False,False,False,none
dfaokfma-1,TMA00317,False,False,False,none
dfapcdja-1,TMA00317,False,False,False,none
dfapieng-1,TMA00317,False,False,False,none
dfbipegp-1,TMA00317,False,False,False,none
dfbkefjp-1,TMA00317,False,False,False,none
dfblkhmm-1,TMA00317,False,False,False,none
dfbnolce-1,TMA00317,False,False,False,none
dfbolkfb-1,TMA00317,False,False,False,none
dfcajiao-1,TMA00317,False,False,False,none
dfcclajf-1,TMA00317,False,False,False,none
dfccpgnd-1,TMA00317,False,False,False,none
dfcdbhid-1,TMA00317,False,False,False,none
dfcihelm-1,TMA00317,False,False,False,none
dfcmmjmm-1,TMA00317,False,False,False,none
dfcnjbpd-1,TMA00317,False,False,False,none
dfdlgfnn-1,TMA00317,False,False,False,none
dfehgaoh-1,TMA00317,False,False,False,none
dfenmppa-1,TMA00317,False,False,False,none
dffbmhjl-1,TMA00317,False,False,False,none
dffdecmj-1,TMA00317,False,False,False,none
dffgjcgi-1,TMA00317,False,False,False,none
dffhfchd-1,TMA00317,False,False,False,none
dffjejed-1,TMA00317,False,False,False,none
dfggfhfo-1,TMA00317,False,False,False,none
dfghdhle-1,TMA00317,False,False,False,none
dfhadjeh-1,TMA00317,False,False,False,none
dfhcmglb-1,TMA00317,False,False,False,none
dfhcnkoj-1,TMA00317,False,False,False,none
dfhihoba-1,TMA00317,False,False,False,none
dfhmdnjg-1,TMA00317,False,False,False,none
dfiajkef-1,TMA00317,False,False,False,none
dfidjebc-1,TMA00317,False,False,False,none
dfiedoin-1,TMA00317,False,False,False,none
dfifelia-1,TMA00317,False,False,False,none
dfijniab-1,TMA00317,False,False,False,none
dfilbdnd-1,TMA00317,False,False,False,none
dfinoccg-1,TMA00317,False,False,False,none
dfjbeedd-1,TMA00317,False,False,False,none
dfjcbcdd-1,TMA00317,False,False,False,none
dfjhgkag-1,TMA00317,False,False,False,none
dfjjcfpn-1,TMA00317,False,False,False,none
dfjjmpih-1,TMA00317,False,False,False,none
dfkbbboj-1,TMA00317,False,False,False,none
dfkmpcni-1,TMA00317,False,False,False,none
dfkopfeo-1,TMA00317,False,False,False,none
dfldbjbh-1,TMA00317,False,False,False,none
dflflhji-1,TMA00317,False,False,False,none
dflhcbmm-1,TMA00317,False,False,False,none
dflipamd-1,TMA00317,False,False,False,none
dflmdhdk-1,TMA00317,False,False,False,none
dflmobak-1,TMA00317,False,False,False,none
dflocjnj-1,TMA00317,False,False,False,none
dflpfkcp-1,TMA00317,False,False,False,none
dflplljl-1,TMA00317,False,False,False,none
dfmgnbbl-1,TMA00317,False,False,False,none
dfmkkpnj-1,TMA00317,False,False,False,none
dfmmkbnk-1,TMA00317,False,False,False,none
dfnehgni-1,TMA00317,False,False,False,none
dfnfpjia-1,TMA00317,False,False,False,none
dfnjekac-1,TMA00317,False,False,False,none
dfnjfogc-1,TMA00317,False,False,False,none
dfoahcak-1,TMA00317,False,False,False,none
dfoelifl-1,TMA00317,False,False,False,none
dfogdjdi-1,TMA00317,False,False,False,none
dfohcgoe-1,TMA00317,False,False,False,none
dfoiocbm-1,TMA00317,False,False,False,none
dfpadcop-1,TMA00317,False,False,False,none
dfpandcn-1,TMA00317,False,False,False,none
dfpeglli-1,TMA00317,False,False,False,none
dfphmfbb-1,TMA00317,False,False,False,none
dfphpehd-1,TMA00317,False,False,False,none
dfpmeaod-1,TMA00317,False,False,False,none
dfpognbg-1,TMA00317,False,False,False,none
dfpphpfa-1,TMA00317,False,False,False,none
dgahefaf-1,TMA00317,False,False,False,none
dgaimnla-1,TMA00317,False,False,False,none
dgammdio-1,TMA00317,False,False,False,none
dgaofmnh-1,TMA00317,False,False,False,none
dgapkifh-1,TMA00317,False,False,False,none
dgbbinmd-1,TMA00317,False,False,False,none
dgbbohno-1,TMA00317,False,False,False,none
dgbcjclo-1,TMA00317,False,False,False,none
dgbhoimj-1,TMA00317,False,False,False,none
dgblobik-1,TMA00317,False,False,False,none
dgcmohfa-1,TMA00317,False,False,False,none
dgcogebd-1,TMA00317,False,False,False,none
dgdamfnk-1,TMA00317,False,False,False,none
dgdbnaag-1,TMA00317,False,False,False,none
dgdfdlig-1,TMA00317,False,False,False,none
dgdjfomj-1,TMA00317,False,False,False,none
dgdjhggc-1,TMA00317,False,False,False,none
dgdjnbod-1,TMA00317,False,False,False,none
dgdkidle-1,TMA00317,False,False,False,none
dgeajldf-1,TMA00317,False,False,False,none
dgeakncm-1,TMA00317,False,False,False,none
dgeamgnc-1,TMA00317,False,False,False,none
dgebbjjd-1,TMA00317,False,False,False,none
dgeoapam-1,TMA00317,False,False,False,none
dgeoenob-1,TMA00317,False,False,False,none
dgfaffef-1,TMA00317,False,False,False,none
dgfdncmm-1,TMA00317,False,False,False,none
dgffbmcb-1,TMA00317,False,False,False,none
dgfgjdpb-1,TMA00317,False,False,False,none
dgfkpige-1,TMA00317,False,False,False,none
dgfondlj-1,TMA00317,False,False,False,none
dggakhlm-1,TMA00317,False,False,False,none
dggegckn-1,TMA00317,False,False,False,none
dggejbmk-1,TMA00317,False,False,False,none
dgggmeeo-1,TMA00317,False,False,False,none
dggheflf-1,TMA00317,False,False,False,none
dggjdidd-1,TMA00317,False,False,False,none
dggldhie-1,TMA00317,False,False,False,none
dgglhfcg-1,TMA00317,False,False,False,none
dggmihgl-1,TMA00317,False,False,False,none
dggpjbnb-1,TMA00317,False,False,False,none
dghafpeg-1,TMA00317,False,False,False,none
dghfpgee-1,TMA00317,False,False,False,none
dghgnjgh-1,TMA00317,False,False,False,none
dghhbcmc-1,TMA00317,False,False,False,none
dghihnjl-1,TMA00317,False,False,False,none
dghkbmph-1,TMA00317,False,False,False,none
dghldgbk-1,TMA00317,False,False,False,none
dghldnoa-1,TMA00317,False,False,False,none
dghmlfnl-1,TMA00317,False,False,False,none
dghnaoco-1,TMA00317,False,False,False,none
dghninem-1,TMA00317,False,False,False,none
dghnpnmp-1,TMA00317,False,False,False,none
dghogdno-1,TMA00317,False,False,False,none
dghpggon-1,TMA00317,False,False,False,none
dgidceon-1,TMA00317,False,False,False,none
dgighmoe-1,TMA00317,False,False,False,none
dgihiblb-1,TMA00317,False,False,False,none
dgiiakle-1,TMA00317,False,False,False,none
dgikabop-1,TMA00317,False,False,False,none
dgjaffhf-1,TMA00317,False,False,False,none
dgjeannl-1,TMA00317,False,False,False,none
dgjjhbaa-1,TMA00317,False,False,False,none
dgjjkmdd-1,TMA00317,False,False,False,none
dgkcckoi-1,TMA00317,False,False,False,none
dgkdbiag-1,TMA00317,False,False,False,none
dgkkidme-1,TMA00317,False,False,False,none
dgkkmlcf-1,TMA00317,False,False,False,none
dgkopmpo-1,TMA00317,False,False,False,none
dgldcdeo-1,TMA00317,False,False,False,none
dglfddjn-1,TMA00317,False,False,False,none
dglkepfb-1,TMA00317,False,False,False,none
dglmknlk-1,TMA00317,False,False,False,none
dglndjgh-1,TMA00317,False,False,False,none
dgmnghce-1,TMA00317,False,False,False,none
dgmpjdci-1,TMA00317,False,False,False,none
dgnbcmhi-1,TMA00317,False,False,False,none
dgnchpmm-1,TMA00317,False,False,False,none
dgndjifj-1,TMA00317,False,False,False,none
dgnefpof-1,TMA00317,False,False,False,none
dgnepbeh-1,TMA00317,False,False,False,none
dgnhoeoj-1,TMA00317,False,False,False,none
dgnnbpnh-1,TMA00317,False,False,False,none
dgobbape-1,TMA00317,False,False,False,none
dgobkmgh-1,TMA00317,False,False,False,none
dgojjodo-1,TMA00317,False,False,False,none
dgonhfbo-1,TMA00317,False,False,False,none
dgpaplde-1,TMA00317,False,False,False,none
dgpikobf-1,TMA00317,False,False,False,none
dgpnihlh-1,TMA00317,False,False,False,none
dhaaogde-1,TMA00317,False,False,False,none
dhabaagc-1,TMA00317,False,False,False,none
dhaffboe-1,TMA00317,False,False,False,none
dhagibmb-1,TMA00317,False,False,False,none
dhanpkll-1,TMA00317,False,False,False,none
dhbafael-1,TMA00317,False,False,False,none
dhbclebg-1,TMA00317,False,False,False,none
dhbdencc-1,TMA00317,False,False,False,none
dhbfhjoe-1,TMA00317,False,False,False,none
dhbfhnal-1,TMA00317,False,False,False,none
dhbhlbec-1,TMA00317,False,False,False,none
dhbodgof-1,TMA00317,False,False,False,none
dhcdcchf-1,TMA00317,False,False,False,none
dhcegmji-1,TMA00317,False,False,False,none
dhcehehi-1,TMA00317,False,False,False,none
dhcfilbk-1,TMA00317,False,False,False,none
dhcjjfna-1,TMA00317,False,False,False,none
dhckdbeg-1,TMA00317,False,False,False,none
dhdfipjc-1,TMA00317,False,False,False,none
dhdimfmd-1,TMA00317,False,False,False,none
dhdipeaf-1,TMA00317,False,False,False,none
dhdolbcf-1,TMA00317,False,False,False,none
dhecmbck-1,TMA00317,False,False,False,none
dhehldif-1,TMA00317,False,False,False,none
dheimggp-1,TMA00317,False,False,False,none
dhejhpgc-1,TMA00317,False,False,False,none
dhemkohc-1,TMA00317,False,False,False,none
dhfhhfdg-1,TMA00317,False,False,False,none
dhfjjhob-1,TMA00317,False,False,False,none
dhgcbemj-1,TMA00317,False,False,False,none
dhgdaeok-1,TMA00317,False,False,False,none
dhgigeee-1,TMA00317,False,False,False,none
dhgijipj-1,TMA00317,False,False,False,none
dhgjnmgi-1,TMA00317,False,False,False,none
dhgkepme-1,TMA00317,False,False,False,none
dhgmaabe-1,TMA00317,False,False,False,none
dhgmichl-1,TMA00317,False,False,False,none
dhhghahm-1,TMA00317,False,False,False,none
dhhhckek-1,TMA00317,False,False,False,none
dhhlcpmg-1,TMA00317,False,False,False,none
dhhmcafj-1,TMA00317,False,False,False,none
dhhpnjdj-1,TMA00317,False,False,False,none
dhiagnfd-1,TMA00317,False,False,False,none
dhichgme-1,TMA00317,False,False,False,none
dhienoki-1,TMA00317,False,False,False,none
dhikghcc-1,TMA00317,False,False,False,none
dhiklhnf-1,TMA00317,False,False,False,none
dhipaeme-1,TMA00317,False,False,False,none
dhjcbfpm-1,TMA00317,False,False,False,none
dhkenanf-1,TMA00317,False,False,False,none
dhkhlbll-1,TMA00317,False,False,False,none
dhklbhll-1,TMA00317,False,False,False,none
dhlaknid-1,TMA00317,False,False,False,none
dhlncgnn-1,TMA00317,False,False,False,none
dhloohgc-1,TMA00317,False,False,False,none
dhmgjakp-1,TMA00317,False,False,False,none
dhmojacg-1,TMA00317,False,False,False,none
dhnahonc-1,TMA00317,False,False,False,none
dhnbpahg-1,TMA00317,False,False,False,none
dhocdbfg-1,TMA00317,False,False,False,none
dhommfjf-1,TMA00317,False,False,False,none
dhopdogo-1,TMA00317,False,False,False,none
dhpncnga-1,TMA00317,False,False,False,none
diablddm-1,TMA00317,False,False,False,none
diacppnp-1,TMA00317,False,False,False,none
diaigeog-1,TMA00317,False,False,False,none
diaihmal-1,TMA00317,False,False,False,none
diakanic-1,TMA00317,False,False,False,none
dibdoekc-1,TMA00317,False,False,False,none
dibedpej-1,TMA00317,False,False,False,none
dicffjnh-1,TMA00317,False,False,False,none
dicjbheg-1,TMA00317,False,False,False,none
dicjpidp-1,TMA00317,False,False,False,none
dicnaloi-1,TMA00317,False,False,False,none
dicpojjl-1,TMA00317,False,False,False,none
didakpbf-1,TMA00317,False,False,False,none
didhcmdn-1,TMA00317,False,False,False,none
diecbmel-1,TMA00317,False,False,False,none
diecmbip-1,TMA00317,False,False,False,none
diejhlbc-1,TMA00317,False,False,False,none
diejhpih-1,TMA00317,False,False,False,none
dieodgbm-1,TMA00317,False,False,False,none
dieodmem-1,TMA00317,False,False,False,none
difafpad-1,TMA00317,False,False,False,none
difbfboh-1,TMA00317,False,False,False,none
difbinmh-1,TMA00317,False,False,False,none
difboipl-1,TMA00317,False,False,False,none
difeimbk-1,TMA00317,False,False,False,none
difhnemj-1,TMA00317,False,False,False,none
difidfoe-1,TMA00317,False,False,False,none
difijnco-1,TMA00317,False,False,False,none
difpcjhc-1,TMA00317,False,False,False,none
digaffjp-1,TMA00317,False,False,False,none
digbmgkg-1,TMA00317,False,False,False,none
digkkgaj-1,TMA00317,False,False,False,none
dihcdlel-1,TMA00317,False,False,False,none
dihibdci-1,TMA00317,False,False,False,none
dihodpdk-1,TMA00317,False,False,False,none
diihgkaj-1,TMA00317,False,False,False,none
dijdkolh-1,TMA00317,False,False,False,none
dijjjdpk-1,TMA00317,False,False,False,none
dijlopfo-1,TMA00317,False,False,False,none
dijmcnhc-1,TMA00317,False,False,False,none
dikecmna-1,TMA00317,False,False,False,none
dilbhdhd-1,TMA00317,False,False,False,none
dilfobil-1,TMA00317,False,False,False,none
dilihald-1,TMA00317,False,False,False,none
diljcnll-1,TMA00317,False,False,False,none
dilnaacp-1,TMA00317,False,False,False,none
dilnjjog-1,TMA00317,False,False,False,none
dimajkbp-1,TMA00317,False,False,False,none
dimcpmfp-1,TMA00317,False,False,False,none
dimfikpg-1,TMA00317,False,False,False,none
dimimmli-1,TMA00317,False,False,False,none
dimlcapc-1,TMA00317,False,False,False,none
dimpcfie-1,TMA00317,False,False,False,none
dinllpbn-1,TMA00317,False,False,False,none
dinlmpjc-1,TMA00317,False,False,False,none
dioadkcd-1,TMA00317,False,False,False,none
diobagen-1,TMA00317,False,False,False,none
diobefnm-1,TMA00317,False,False,False,none
diocdhac-1,TMA00317,False,False,False,none
dioebgmk-1,TMA00317,False,False,False,none
dioffdpb-1,TMA00317,False,False,False,none
diogedim-1,TMA00317,False,False,False,none
diohaaha-1,TMA00317,False,False,False,none
dipaaloi-1,TMA00317,False,False,False,none
dipijkbn-1,TMA00317,False,False,False,none
dippcmil-1,TMA00317,False,False,False,none
dippkmgg-1,TMA00317,False,False,False,none
djadddio-1,TMA00317,False,False,False,none
djajcgha-1,TMA00317,False,False,False,none
djambelh-1,TMA00317,False,False,False,none
djbbggfe-1,TMA00317,False,False,False,none
djbbkdeh-1,TMA00317,False,False,False,none
djbihbmk-1,TMA00317,False,False,False,none
djblhehp-1,TMA00317,False,False,False,none
djblicol-1,TMA00317,False,False,False,none
djccmpop-1,TMA00317,False,False,False,none
djcdhaea-1,TMA00317,False,False,False,none
djcenfmm-1,TMA00317,False,False,False,none
djdfpipf-1,TMA00317,False,False,False,none
djdhapnl-1,TMA00317,False,False,False,none
djdkdjcg-1,TMA00317,False,False,False,none
djdkpocp-1,TMA00317,False,False,False,none
djdmidnf-1,TMA00317,False,False,False,none
djdmmkdg-1,TMA00317,False,False,False,none
djefiglo-1,TMA00317,False,False,False,none
djegfjbo-1,TMA00317,False,False,False,none
djeghpii-1,TMA00317,False,False,False,none
djeglnhg-1,TMA00317,False,False,False,none
djeohmel-1,TMA00317,False,False,False,none
djfbebjo-1,TMA00317,False,False,False,none
djfbpchi-1,TMA00317,False,False,False,none
djfemlhf-1,TMA00317,False,False,False,none
djffbpnp-1,TMA00317,False,False,False,none
djfhjmim-1,TMA00317,False,False,False,none
djfiaoih-1,TMA00317,False,False,False,none
djfkfoip-1,TMA00317,False,False,False,none
djgfjmmo-1,TMA00317,False,False,False,none
djgfjpki-1,TMA00317,False,False,False,none
djgidggh-1,TMA00317,False,False,False,none
djglpfch-1,TMA00317,False,False,False,none
djhehomc-1,TMA00317,False,False,False,none
djhffcin-1,TMA00317,False,False,False,none
djhgcddh-1,TMA00317,False,False,False,none
djhglbgd-1,TMA00317,False,False,False,none
djhifngp-1,TMA00317,False,False,False,none
djhjajpm-1,TMA00317,False,False,False,none
djhjoeon-1,TMA00317,False,False,False,none
djhmlkpb-1,TMA00317,False,False,False,none
djjpnnak-1,TMA00317,False,False,False,none
djkcjkkp-1,TMA00317,False,False,False,none
djkegijn-1,TMA00317,False,False,False,none
djkmoboc-1,TMA00317,False,False,False,none
djknjeco-1,TMA00317,False,False,False,none
djkoafkd-1,TMA00317,False,False,False,none
djlnoldn-1,TMA00317,False,False,False,none
djloaebj-1,TMA00317,False,False,False,none
djmapngo-1,TMA00317,False,False,False,none
djmffngd-1,TMA00317,False,False,False,none
djmhbfil-1,TMA00317,False,False,False,none
djmjdafh-1,TMA00317,False,False,False,none
djmlkiai-1,TMA00317,False,False,False,none
djmnhifj-1,TMA00317,False,False,False,none
djnbepca-1,TMA00317,False,False,False,none
djnckkbe-1,TMA00317,False,False,False,none
djndadcb-1,TMA00317,False,False,False,none
djneflem-1,TMA00317,False,False,False,none
djngpmln-1,TMA00317,False,False,False,none
djniklin-1,TMA00317,False,False,False,none
djnkgegj-1,TMA00317,False,False,False,none
djnmfgno-1,TMA00317,False,False,False,none
djnonnfk-1,TMA00317,False,False,False,none
djobmfoj-1,TMA00317,False,False,False,none
djoekfla-1,TMA00317,False,False,False,none
djojlfjc-1,TMA00317,False,False,False,none
djomdfnc-1,TMA00317,False,False,False,none
djomhjfh-1,TMA00317,False,False,False,none
djonjfem-1,TMA00317,False,False,False,none
djoooifc-1,TMA00317,False,False,False,none
djpdmclo-1,TMA00317,False,False,False,none
djpiepkc-1,TMA00317,False,False,False,none
dkaafchg-1,TMA00317,False,False,False,none
dkagdkhc-1,TMA00317,False,False,False,none
dkaigjmg-1,TMA00317,False,False,False,none
dkamcied-1,TMA00317,False,False,False,none
dkamdphh-1,TMA00317,False,False,False,none
dkbkbbfi-1,TMA00317,False,False,False,none
dkbomanp-1,TMA00317,False,False,False,none
dkcnfihk-1,TMA00317,False,False,False,none
dkcocglh-1,TMA00317,False,False,False,none
dkdiahpn-1,TMA00317,False,False,False,none
dkecbikb-1,TMA00317,False,False,False,none
dkechnfk-1,TMA00317,False,False,False,none
dkedfihf-1,TMA00317,False,False,False,none
dkefnioa-1,TMA00317,False,False,False,none
dkegebhf-1,TMA00317,False,False,False,none
dkeplnge-1,TMA00317,False,False,False,none
dkfbfpbi-1,TMA00317,False,False,False,none
dkfefkhj-1,TMA00317,False,False,False,none
dkfemdih-1,TMA00317,False,False,False,none
dkfepfdb-1,TMA00317,False,False,False,none
dkfianab-1,TMA00317,False,False,False,none
dkfjdnej-1,TMA00317,False,False,False,none
dkfnphca-1,TMA00317,False,False,False,none
dkfoagbp-1,TMA00317,False,False,False,none
dkfpieeo-1,TMA00317,False,False,False,none
dkgbpemg-1,TMA00317,False,False,False,none
dkgcdloj-1,TMA00317,False,False,False,none
dkgfgkca-1,TMA00317,False,False,False,none
dkginemg-1,TMA00317,False,False,False,none
dkgndkeb-1,TMA00317,False,False,False,none
dkgogemk-1,TMA00317,False,False,False,none
dkhdjjab-1,TMA00317,False,False,False,none
dkhonckb-1,TMA00317,False,False,False,none
dkiadkda-1,TMA00317,False,False,False,none
dkidnchd-1,TMA00317,False,False,False,none
dkifkccm-1,TMA00317,False,False,False,none
dkigampj-1,TMA00317,False,False,False,none
dkigeggf-1,TMA00317,False,False,False,none
dkjaepje-1,TMA00317,False,False,False,none
dkjaomfj-1,TMA00317,False,False,False,none
dkjkbkno-1,TMA00317,False,False,False,none
dkjmdcoh-1,TMA00317,False,False,False,none
dkjnbiae-1,TMA00317,False,False,False,none
dkjpfehd-1,TMA00317,False,False,False,none
dkkagckp-1,TMA00317,False,False,False,none
dkkcdcom-1,TMA00317,False,False,False,none
dkkgjlkm-1,TMA00317,False,False,False,none
dkknaleb-1,TMA00317,False,False,False,none
dkknfaad-1,TMA00317,False,False,False,none
dklcpblb-1,TMA00317,False,False,False,none
dkliekbb-1,TMA00317,False,False,False,none
dkljimpl-1,TMA00317,False,False,False,none
dkmfjjhj-1,TMA00317,False,False,False,none
dkmmmdoh-1,TMA00317,False,False,False,none
dkmofigb-1,TMA00317,False,False,False,none
dkmphjmc-1,TMA00317,False,False,False,none
dkndnjmk-1,TMA00317,False,False,False,none
dknngjgi-1,TMA00317,False,False,False,none
dkoconmk-1,TMA00317,False,False,False,none
dkoebedi-1,TMA00317,False,False,False,none
dkoldghb-1,TMA00317,False,False,False,none
dkpgmbbk-1,TMA00317,False,False,False,none
dkphppab-1,TMA00317,False,False,False,none
dkpoeklo-1,TMA00317,False,False,False,none
dkppfpnm-1,TMA00317,False,False,False,none
dkppjanb-1,TMA00317,False,False,False,none
dladhpjk-1,TMA00317,False,False,False,none
dlagdchl-1,TMA00317,False,False,False,none
dlaihblb-1,TMA00317,False,False,False,none
dlaipoop-1,TMA00317,False,False,False,none
dlajmdld-1,TMA00317,False,False,False,none
dlalpgik-1,TMA00317,False,False,False,none
dlanhapo-1,TMA00317,False,False,False,none
dlbamabe-1,TMA00317,False,False,False,none
dlbdbclf-1,TMA00317,False,False,False,none
dlbdkejo-1,TMA00317,False,False,False,none
dlbickkh-1,TMA00317,False,False,False,none
dlbjkfjh-1,TMA00317,False,False,False,none
dlbkcbcc-1,TMA00317,False,False,False,none
dlbkniin-1,TMA00317,False,False,False,none
dlbnefoh-1,TMA00317,False,False,False,none
dlcblkgn-1,TMA00317,False,False,False,none
dlcehmfa-1,TMA00317,False,False,False,none
dlckdoio-1,TMA00317,False,False,False,none
dlckjmbb-1,TMA00317,False,False,False,none
dlcmkdcd-1,TMA00317,False,False,False,none
dlcpknpa-1,TMA00317,False,False,False,none
dldecihj-1,TMA00317,False,False,False,none
dldgocmk-1,TMA00317,False,False,False,none
dldmnbfb-1,TMA00317,False,False,False,none
dldpmenl-1,TMA00317,False,False,False,none
dleckfge-1,TMA00317,False,False,False,none
dlehnchp-1,TMA00317,False,False,False,none
dlemnpno-1,TMA00317,False,False,False,none
dlenaabg-1,TMA00317,False,False,False,none
dlenoage-1,TMA00317,False,False,False,none
dlfafbgh-1,TMA00317,False,False,False,none
dlfamang-1,TMA00317,False,False,False,none
dlflemjb-1,TMA00317,False,False,False,none
dlggkaej-1,TMA00317,False,False,False,none
dlghbofa-1,TMA00317,False,False,False,none
dlgmmaob-1,TMA00317,False,False,False,none
dlgmpgeo-1,TMA00317,False,False,False,none
dlhbmppa-1,TMA00317,False,False,False,none
dlheoaal-1,TMA00317,False,False,False,none
dlhhknde-1,TMA00317,False,False,False,none
dlhkgpbg-1,TMA00317,False,False,False,none
dlhlpdbc-1,TMA00317,False,False,False,none
dlhmihle-1,TMA00317,False,False,False,none
dlhoohie-1,TMA00317,False,False,False,none
dliaffia-1,TMA00317,False,False,False,none
dlifcidf-1,TMA00317,False,False,False,none
dligacid-1,TMA00317,False,False,False,none
dljakbhi-1,TMA00317,False,False,False,none
dljboccl-1,TMA00317,False,False,False,none
dljkajco-1,TMA00317,False,False,False,none
dljkicio-1,TMA00317,False,False,False,none
dljoilih-1,TMA00317,False,False,False,none
dlkkkcme-1,TMA00317,False,False,False,none
dlkogehe-1,TMA00317,False,False,False,none
dllanjhp-1,TMA00317,False,False,False,none
dllcbgkl-1,TMA00317,False,False,False,none
dlleadgk-1,TMA00317,False,False,False,none
dllkccje-1,TMA00317,False,False,False,none
dllmapbp-1,TMA00317,False,False,False,none
dlmbpebc-1,TMA00317,False,False,False,none
dlmfbjkl-1,TMA00317,False,False,False,none
dlmgnkik-1,TMA00317,False,False,False,none
dlmkoknk-1,TMA00317,False,False,False,none
dlmpbjkf-1,TMA00317,False,False,False,none
dlnaaacp-1,TMA00317,False,False,False,none
dlnfplik-1,TMA00317,False,False,False,none
dlnoliec-1,TMA00317,False,False,False,none
