cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
gncomkce-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gndbafpb-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gndfccnh-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gndgkkgl-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gnefoiai-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
gneiiiki-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
gngikdfl-1,TMA00317,TrpM8,False,False,False,TrpM8
gnifedki-1,TMA00317,Abeta-Field,False,False,False,Abeta-Field
gniihhjd-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gnjikoff-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gnjmeamg-1,TMA00317,C-LTMR,False,False,False,C-LTMR
gnkginll-1,TMA00317,C-LTMR,False,False,False,C-LTMR
gnkmmkbp-1,TMA00317,Sst,False,False,False,Sst
gnknbomj-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
gnlelogd-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
gnmdledd-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
gnmeffbg-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
gnnabodb-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
gnnjheid-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
gnnoinik-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
gnobkaib-1,TMA00317,CGRP-Eta,False,False,False,CGRP-Eta
gnoimmga-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
gnpacioe-1,TMA00317,CGRP-Alpha,False,False,False,CGRP-Alpha
gnpbeogn-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gnpmhpbf-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gnpnfgen-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
goabppnl-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
goafhjck-1,TMA00317,TrpM8,False,False,False,TrpM8
goajjjeg-1,TMA00317,CGRP-Alpha,False,False,False,CGRP-Alpha
gobljmpe-1,TMA00317,Sst,False,False,False,Sst
goceecbe-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
gocgkkpe-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
godmbifl-1,TMA00317,Abeta-Field,False,False,False,Abeta-Field
