cell_id,sample_id,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
aendmapg-1,TMA00315,False,False,False,none
aendoknh-1,TMA00315,False,False,False,none
aeneadna-1,TMA00315,False,False,False,none
aengapgn-1,TMA00315,False,False,False,none
aengapjm-1,TMA00315,False,False,False,none
aenjgogg-1,TMA00315,False,False,False,none
aenlkjli-1,TMA00315,False,False,False,none
aenlkned-1,TMA00315,False,False,False,none
aenmafpm-1,TMA00315,False,False,False,none
aenmpljb-1,TMA00315,False,False,False,none
aeoaaclc-1,TMA00315,False,False,False,none
aeodicmb-1,TMA00315,False,False,False,none
aeodigoi-1,TMA00315,False,False,False,none
aeofbjib-1,TMA00315,False,False,False,none
aeohkhbo-1,TMA00315,False,False,False,none
aeomlhfh-1,TMA00315,False,False,False,none
aeommcib-1,TMA00315,False,False,False,none
aepceein-1,TMA00315,False,False,False,none
aepdndbi-1,TMA00315,False,False,False,none
aepjojip-1,TMA00315,False,False,False,none
aepkogmf-1,TMA00315,False,False,False,none
afaebegc-1,TMA00315,False,False,False,none
afaeimjc-1,TMA00315,False,False,False,none
afaglenc-1,TMA00315,False,False,False,none
afakfabl-1,TMA00315,False,False,False,none
afakfddm-1,TMA00315,False,False,False,none
afakibmo-1,TMA00315,False,False,False,none
afanijnk-1,TMA00315,False,False,False,none
afaobpcn-1,TMA00315,False,False,False,none
afbandcm-1,TMA00315,False,False,False,none
afbbckpc-1,TMA00315,False,False,False,none
afbdlflg-1,TMA00315,False,False,False,none
afbiamej-1,TMA00315,False,False,False,none
afbpgmnm-1,TMA00315,False,False,False,none
afbppjcm-1,TMA00315,False,False,False,none
afcfikoa-1,TMA00315,False,False,False,none
afchldgp-1,TMA00315,False,False,False,none
afckgfbe-1,TMA00315,False,False,False,none
afdihifm-1,TMA00315,False,False,False,none
afdkifch-1,TMA00315,False,False,False,none
afdnlmlk-1,TMA00315,False,False,False,none
afehbfeh-1,TMA00315,False,False,False,none
afekapip-1,TMA00315,False,False,False,none
afelebmi-1,TMA00315,False,False,False,none
affcknhp-1,TMA00315,False,False,False,none
afgeomfk-1,TMA00315,False,False,False,none
afglbgfm-1,TMA00315,False,False,False,none
afhbnddi-1,TMA00315,False,False,False,none
afhidgnc-1,TMA00315,False,False,False,none
afhjhipg-1,TMA00315,False,False,False,none
afhjhpbb-1,TMA00315,False,False,False,none
afhmpdfg-1,TMA00315,False,False,False,none
afhnkfco-1,TMA00315,False,False,False,none
afihlkhf-1,TMA00315,False,False,False,none
afijfnfm-1,TMA00315,False,False,False,none
afjakgip-1,TMA00315,False,False,False,none
afjbjene-1,TMA00315,False,False,False,none
afjdgahd-1,TMA00315,False,False,False,none
afjfonie-1,TMA00315,False,False,False,none
afjjflel-1,TMA00315,False,False,False,none
afjoopkb-1,TMA00315,False,False,False,none
afkgdmhe-1,TMA00315,False,False,False,none
afkpflih-1,TMA00315,False,False,False,none
