cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
haeekibo-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
haeiefge-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
haejncjp-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
hafgchib-1,TMA00315,CGRP-Theta,False,False,False,CGRP-Theta
hafinaik-1,TMA00315,C-LTMR,False,False,False,C-LTMR
hagbbkan-1,TMA00315,C-LTMR,False,False,False,C-LTMR
hagkibcl-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
haglaogc-1,TMA00315,CGRP-Epsilion,False,False,False,CGRP-Epsilion
hagoagpj-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
hagplijg-1,TMA00315,Sst,False,False,False,Sst
haheappk-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
hahegnkj-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
